,distance,time,temp,fan,b_temp,extruding,x,y,z
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,1.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,2.0,200.0,100.0,0.0,0.0,0.0,0.0,0.0
3,0.0,3.0,200.0,100.0,60.0,0.0,0.0,0.0,0.0
4,2.0,9.0,200.0,100.0,60.0,0.0,0.0,2.0,0.0
5,2.0,9.0,200.0,100.0,60.0,1.0,6.123233995736766e-17,2.0,0.0
6,2.0641141357875465,9.19234240736264,200.0,100.0,60.0,1.0,-0.06407021998071283,1.9979453927503363,0.0
7,2.1282282715750935,9.384684814725281,200.0,100.0,60.0,1.0,-0.12787716168450589,1.991790013823246,0.0
8,2.1923424073626405,9.57702722208792,200.0,100.0,60.0,1.0,-0.19115862870137215,1.9815591569910653,0.0
9,2.256456543150187,9.769369629450562,200.0,100.0,60.0,1.0,-0.2536545839095072,1.9672948630390295,0.0
10,2.320570678937734,9.961712036813202,200.0,100.0,60.0,1.0,-0.31510821802362066,1.9490557470106686,0.0
11,2.384684814725281,10.154054444175843,200.0,100.0,60.0,1.0,-0.3752670048793741,1.9269167573460217,0.0
12,2.4487989505128276,10.346396851538483,200.0,100.0,60.0,1.0,-0.43388373911755806,1.900968867902419,0.0
13,2.512913086300374,10.538739258901122,200.0,100.0,60.0,1.0,-0.4907175520039376,1.8713187041233894,0.0
14,2.577027222087921,10.731081666263764,200.0,100.0,60.0,1.0,-0.5455349012105485,1.8380881048918407,0.0
15,2.641141357875468,10.923424073626403,200.0,100.0,60.0,1.0,-0.598110530491216,1.8014136218679566,0.0
16,2.7052554936630147,11.115766480989045,200.0,100.0,60.0,1.0,-0.6482283953077882,1.7614459583691344,0.0
17,2.7693696294505616,11.308108888351684,200.0,100.0,60.0,1.0,-0.6956825506034864,1.7183493500977276,0.0
18,2.833483765238108,11.500451295714324,200.0,100.0,60.0,1.0,-0.7402779970753154,1.672300890261317,0.0
19,2.897597901025655,11.692793703076966,200.0,100.0,60.0,1.0,-0.7818314824680297,1.6234898018587336,0.0
20,2.9617120368132017,11.885136110439605,200.0,100.0,60.0,1.0,-0.8201722545969556,1.5721166601221699,0.0
21,3.0258261726007487,12.077478517802247,200.0,100.0,60.0,1.0,-0.8551427630053461,1.5183925683105253,0.0
22,3.0899403083882957,12.269820925164886,200.0,100.0,60.0,1.0,-0.8865993063730001,1.4625382902408353,0.0
23,3.1540544441758422,12.462163332527528,200.0,100.0,60.0,1.0,-0.9144126230158124,1.4047833431223942,0.0
24,3.218168579963389,12.654505739890165,200.0,100.0,60.0,1.0,-0.9384684220497602,1.345365054421308,0.0
25,3.2822827157509358,12.846848147252807,200.0,100.0,60.0,1.0,-0.9586678530366606,1.2845275866310328,0.0
26,3.3463968515384828,13.039190554615448,200.0,100.0,60.0,1.0,-0.9749279121818236,1.2225209339563146,0.0
27,3.4105109873260293,13.231532961978088,200.0,100.0,60.0,1.0,-0.9871817834144501,1.1595998950333797,0.0
28,3.4746251231135763,13.42387536934073,200.0,100.0,60.0,1.0,-0.9953791129491982,1.096023025907682,0.0
29,3.5387392589011233,13.616217776703369,200.0,100.0,60.0,1.0,-0.9994862162006879,1.0320515775716552,0.0
30,3.60285339468867,13.80856018406601,200.0,100.0,60.0,1.0,-0.9994862162006879,0.9679484224283451,0.0
31,3.6669675304762164,14.000902591428648,200.0,100.0,60.0,1.0,-0.9953791129491982,0.9039769740923187,0.0
32,3.7310816662637634,14.19324499879129,200.0,100.0,60.0,1.0,-0.9871817834144502,0.8404001049666211,0.0
33,3.7951958020513104,14.385587406153931,200.0,100.0,60.0,1.0,-0.9749279121818236,0.7774790660436857,0.0
34,3.859309937838857,14.57792981351657,200.0,100.0,60.0,1.0,-0.9586678530366607,0.7154724133689679,0.0
35,3.923424073626404,14.770272220879212,200.0,100.0,60.0,1.0,-0.9384684220497604,0.6546349455786926,0.0
36,3.987538209413951,14.962614628241852,200.0,100.0,60.0,1.0,-0.9144126230158125,0.5952166568776063,0.0
37,4.051652345201497,15.154957035604493,200.0,100.0,60.0,1.0,-0.8865993063730002,0.537461709759165,0.0
38,4.115766480989045,15.347299442967135,200.0,100.0,60.0,1.0,-0.8551427630053462,0.48160743168947506,0.0
39,4.179880616776591,15.539641850329772,200.0,100.0,60.0,1.0,-0.8201722545969561,0.42788333987783067,0.0
40,4.243994752564138,15.731984257692414,200.0,100.0,60.0,1.0,-0.7818314824680299,0.3765101981412666,0.0
41,4.3081088883516845,15.924326665055053,200.0,100.0,60.0,1.0,-0.7402779970753158,0.32769910973868355,0.0
42,4.372223024139231,16.116669072417693,200.0,100.0,60.0,1.0,-0.6956825506034865,0.2816506499022726,0.0
43,4.436337159926778,16.30901147978033,200.0,100.0,60.0,1.0,-0.6482283953077891,0.23855404163086613,0.0
44,4.500451295714325,16.501353887142976,200.0,100.0,60.0,1.0,-0.5981105304912162,0.1985863781320435,0.0
45,4.5645654315018716,16.693696294505614,200.0,100.0,60.0,1.0,-0.5455349012105492,0.16191189510815962,0.0
46,4.628679567289419,16.88603870186826,200.0,100.0,60.0,1.0,-0.4907175520039378,0.1286812958766106,0.0
47,4.6927937030769655,17.078381109230897,200.0,100.0,60.0,1.0,-0.4338837391175583,0.09903113209758097,0.0
48,4.756907838864512,17.270723516593534,200.0,100.0,60.0,1.0,-0.37526700487937453,0.07308324265397836,0.0
49,4.821021974652059,17.463065923956176,200.0,100.0,60.0,1.0,-0.3151082180236213,0.050944252989331584,0.0
50,4.885136110439605,17.655408331318817,200.0,100.0,60.0,1.0,-0.2536545839095083,0.03270513696097077,0.0
51,4.949250246227153,17.84775073868146,200.0,100.0,60.0,1.0,-0.1911586287013726,0.01844084300893467,0.0
52,5.013364382014699,18.0400931460441,200.0,100.0,60.0,1.0,-0.12787716168450655,0.008209986176753947,0.0
53,5.077478517802247,18.232435553406738,200.0,100.0,60.0,1.0,-0.06407021998071286,0.0020546072496636647,0.0
54,5.141592653589793,18.42477796076938,200.0,100.0,60.0,1.0,-1.8369701987210297e-16,0.0,0.0
55,5.141592653589793,18.42477796076938,200.0,100.0,60.0,1.0,0.0,0.0,0.0
56,10.141592653589793,33.424777960769376,200.0,100.0,60.0,1.0,5.0,0.0,0.0
57,10.141592653589793,33.424777960769376,200.0,100.0,60.0,1.0,5.0,0.0,0.0
58,10.20570678937734,33.617120368132014,200.0,100.0,60.0,1.0,5.064070219980713,0.0020546072496636647,0.0
59,10.269820925164886,33.80946277549466,200.0,100.0,60.0,1.0,5.127877161684506,0.008209986176753836,0.0
60,10.333935060952433,34.0018051828573,200.0,100.0,60.0,1.0,5.1911586287013725,0.01844084300893467,0.0
61,10.39804919673998,34.194147590219934,200.0,100.0,60.0,1.0,5.2536545839095075,0.03270513696097055,0.0
62,10.462163332527528,34.38648999758258,200.0,100.0,60.0,1.0,5.315108218023621,0.05094425298933136,0.0
63,10.526277468315074,34.57883240494522,200.0,100.0,60.0,1.0,5.375267004879374,0.07308324265397825,0.0
64,10.59039160410262,34.77117481230786,200.0,100.0,60.0,1.0,5.433883739117558,0.09903113209758085,0.0
65,10.654505739890167,34.9635172196705,200.0,100.0,60.0,1.0,5.490717552003938,0.1286812958766106,0.0
66,10.718619875677714,35.15585962703314,200.0,100.0,60.0,1.0,5.545534901210549,0.1619118951081593,0.0
67,10.78273401146526,35.34820203439578,200.0,100.0,60.0,1.0,5.5981105304912155,0.19858637813204327,0.0
68,10.846848147252809,35.54054444175842,200.0,100.0,60.0,1.0,5.648228395307789,0.23855404163086558,0.0
69,10.910962283040355,35.73288684912106,200.0,100.0,60.0,1.0,5.695682550603486,0.2816506499022724,0.0
70,10.975076418827902,35.9252292564837,200.0,100.0,60.0,1.0,5.7402779970753155,0.3276991097386832,0.0
71,11.039190554615448,36.11757166384634,200.0,100.0,60.0,1.0,5.7818314824680295,0.3765101981412665,0.0
72,11.103304690402995,36.30991407120898,200.0,100.0,60.0,1.0,5.820172254596956,0.42788333987783034,0.0
73,11.167418826190541,36.502256478571624,200.0,100.0,60.0,1.0,5.855142763005346,0.48160743168947495,0.0
74,11.231532961978088,36.69459888593426,200.0,100.0,60.0,1.0,5.886599306373,0.5374617097591646,0.0
75,11.295647097765634,36.8869412932969,200.0,100.0,60.0,1.0,5.914412623015813,0.595216656877606,0.0
76,11.359761233553183,37.079283700659545,200.0,100.0,60.0,1.0,5.938468422049761,0.6546349455786922,0.0
77,11.42387536934073,37.27162610802218,200.0,100.0,60.0,1.0,5.95866785303666,0.7154724133689674,0.0
78,11.487989505128276,37.46396851538482,200.0,100.0,60.0,1.0,5.9749279121818235,0.7774790660436857,0.0
79,11.552103640915822,37.656310922747465,200.0,100.0,60.0,1.0,5.98718178341445,0.8404001049666208,0.0
80,11.616217776703369,37.8486533301101,200.0,100.0,60.0,1.0,5.995379112949198,0.9039769740923181,0.0
81,11.680331912490916,38.04099573747275,200.0,100.0,60.0,1.0,5.999486216200688,0.9679484224283448,0.0
82,11.744446048278462,38.233338144835386,200.0,100.0,60.0,1.0,5.999486216200688,1.032051577571655,0.0
83,11.80856018406601,38.425680552198024,200.0,100.0,60.0,1.0,5.995379112949198,1.0960230259076815,0.0
84,11.872674319853557,38.61802295956067,200.0,100.0,60.0,1.0,5.98718178341445,1.159599895033379,0.0
85,11.936788455641103,38.81036536692331,200.0,100.0,60.0,1.0,5.9749279121818235,1.2225209339563143,0.0
86,12.00090259142865,39.002707774285945,200.0,100.0,60.0,1.0,5.95866785303666,1.2845275866310324,0.0
87,12.065016727216197,39.19505018164859,200.0,100.0,60.0,1.0,5.938468422049761,1.3453650544213076,0.0
88,12.129130863003743,39.38739258901123,200.0,100.0,60.0,1.0,5.914412623015813,1.4047833431223937,0.0
89,12.19324499879129,39.579734996373865,200.0,100.0,60.0,1.0,5.886599306373,1.4625382902408353,0.0
90,12.257359134578838,39.77207740373651,200.0,100.0,60.0,1.0,5.855142763005346,1.518392568310525,0.0
91,12.321473270366385,39.96441981109915,200.0,100.0,60.0,1.0,5.820172254596956,1.5721166601221694,0.0
92,12.385587406153931,40.15676221846179,200.0,100.0,60.0,1.0,5.7818314824680295,1.6234898018587334,0.0
93,12.449701541941478,40.34910462582443,200.0,100.0,60.0,1.0,5.7402779970753155,1.6723008902613166,0.0
94,12.513815677729024,40.54144703318707,200.0,100.0,60.0,1.0,5.695682550603486,1.7183493500977276,0.0
95,12.57792981351657,40.733789440549714,200.0,100.0,60.0,1.0,5.648228395307789,1.7614459583691342,0.0
96,12.642043949304117,40.92613184791235,200.0,100.0,60.0,1.0,5.598110530491216,1.8014136218679566,0.0
97,12.706158085091666,41.11847425527499,200.0,100.0,60.0,1.0,5.545534901210549,1.8380881048918405,0.0
98,12.770272220879212,41.310816662637635,200.0,100.0,60.0,1.0,5.490717552003938,1.8713187041233894,0.0
99,12.834386356666759,41.50315907000027,200.0,100.0,60.0,1.0,5.433883739117558,1.900968867902419,0.0
100,12.898500492454305,41.69550147736291,200.0,100.0,60.0,1.0,5.375267004879374,1.9269167573460217,0.0
101,12.962614628241852,41.887843884725555,200.0,100.0,60.0,1.0,5.315108218023621,1.9490557470106686,0.0
102,13.026728764029398,42.08018629208819,200.0,100.0,60.0,1.0,5.2536545839095075,1.9672948630390295,0.0
103,13.090842899816945,42.27252869945083,200.0,100.0,60.0,1.0,5.1911586287013725,1.9815591569910653,0.0
104,13.154957035604493,42.464871106813476,200.0,100.0,60.0,1.0,5.1278771616845065,1.991790013823246,0.0
105,13.21907117139204,42.657213514176114,200.0,100.0,60.0,1.0,5.064070219980713,1.9979453927503363,0.0
106,13.283185307179586,42.84955592153875,200.0,100.0,60.0,1.0,5.0,2.0,0.0
107,13.283185307179586,42.84955592153875,200.0,100.0,60.0,1.0,5.0,2.0,0.0
108,18.292177221726863,57.87653166518058,200.0,100.0,60.0,0.0,0.0,2.0,0.3
109,18.292177221726863,57.87653166518058,200.0,100.0,60.0,1.0,6.123233995736766e-17,2.0,0.3
110,18.35629135751441,58.06887407254322,200.0,100.0,60.0,1.0,-0.06407021998071283,1.9979453927503363,0.3
111,18.420405493301956,58.26121647990586,200.0,100.0,60.0,1.0,-0.12787716168450589,1.991790013823246,0.3
112,18.484519629089505,58.4535588872685,200.0,100.0,60.0,1.0,-0.19115862870137215,1.9815591569910653,0.3
113,18.54863376487705,58.64590129463114,200.0,100.0,60.0,1.0,-0.2536545839095072,1.9672948630390295,0.3
114,18.612747900664598,58.83824370199378,200.0,100.0,60.0,1.0,-0.31510821802362066,1.9490557470106686,0.3
115,18.676862036452142,59.03058610935642,200.0,100.0,60.0,1.0,-0.3752670048793741,1.9269167573460217,0.3
116,18.74097617223969,59.222928516719065,200.0,100.0,60.0,1.0,-0.43388373911755806,1.900968867902419,0.3
117,18.80509030802724,59.4152709240817,200.0,100.0,60.0,1.0,-0.4907175520039376,1.8713187041233894,0.3
118,18.869204443814784,59.60761333144434,200.0,100.0,60.0,1.0,-0.5455349012105485,1.8380881048918407,0.3
119,18.933318579602332,59.799955738806986,200.0,100.0,60.0,1.0,-0.598110530491216,1.8014136218679566,0.3
120,18.997432715389877,59.992298146169624,200.0,100.0,60.0,1.0,-0.6482283953077882,1.7614459583691344,0.3
121,19.061546851177425,60.18464055353226,200.0,100.0,60.0,1.0,-0.6956825506034864,1.7183493500977276,0.3
122,19.12566098696497,60.37698296089491,200.0,100.0,60.0,1.0,-0.7402779970753154,1.672300890261317,0.3
123,19.18977512275252,60.569325368257545,200.0,100.0,60.0,1.0,-0.7818314824680297,1.6234898018587336,0.3
124,19.253889258540063,60.76166777562018,200.0,100.0,60.0,1.0,-0.8201722545969556,1.5721166601221699,0.3
125,19.31800339432761,60.95401018298283,200.0,100.0,60.0,1.0,-0.8551427630053461,1.5183925683105253,0.3
126,19.38211753011516,61.146352590345465,200.0,100.0,60.0,1.0,-0.8865993063730001,1.4625382902408353,0.3
127,19.446231665902705,61.3386949977081,200.0,100.0,60.0,1.0,-0.9144126230158124,1.4047833431223942,0.3
128,19.510345801690253,61.53103740507075,200.0,100.0,60.0,1.0,-0.9384684220497602,1.345365054421308,0.3
129,19.574459937477798,61.723379812433386,200.0,100.0,60.0,1.0,-0.9586678530366606,1.2845275866310328,0.3
130,19.638574073265346,61.915722219796024,200.0,100.0,60.0,1.0,-0.9749279121818236,1.2225209339563146,0.3
131,19.702688209052894,62.10806462715867,200.0,100.0,60.0,1.0,-0.9871817834144501,1.1595998950333797,0.3
132,19.76680234484044,62.30040703452131,200.0,100.0,60.0,1.0,-0.9953791129491982,1.096023025907682,0.3
133,19.830916480627987,62.49274944188395,200.0,100.0,60.0,1.0,-0.9994862162006879,1.0320515775716552,0.3
134,19.895030616415532,62.68509184924659,200.0,100.0,60.0,1.0,-0.9994862162006879,0.9679484224283451,0.3
135,19.95914475220308,62.87743425660923,200.0,100.0,60.0,1.0,-0.9953791129491982,0.9039769740923187,0.3
136,20.023258887990625,63.06977666397187,200.0,100.0,60.0,1.0,-0.9871817834144502,0.8404001049666211,0.3
137,20.087373023778174,63.26211907133451,200.0,100.0,60.0,1.0,-0.9749279121818236,0.7774790660436857,0.3
138,20.15148715956572,63.45446147869715,200.0,100.0,60.0,1.0,-0.9586678530366607,0.7154724133689679,0.3
139,20.215601295353267,63.64680388605979,200.0,100.0,60.0,1.0,-0.9384684220497604,0.6546349455786926,0.3
140,20.279715431140815,63.83914629342243,200.0,100.0,60.0,1.0,-0.9144126230158125,0.5952166568776063,0.3
141,20.34382956692836,64.03148870078508,200.0,100.0,60.0,1.0,-0.8865993063730002,0.537461709759165,0.3
142,20.407943702715908,64.2238311081477,200.0,100.0,60.0,1.0,-0.8551427630053462,0.48160743168947506,0.3
143,20.472057838503453,64.41617351551035,200.0,100.0,60.0,1.0,-0.8201722545969561,0.42788333987783067,0.3
144,20.536171974291,64.608515922873,200.0,100.0,60.0,1.0,-0.7818314824680299,0.3765101981412666,0.3
145,20.60028611007855,64.80085833023563,200.0,100.0,60.0,1.0,-0.7402779970753158,0.32769910973868355,0.3
146,20.664400245866094,64.99320073759827,200.0,100.0,60.0,1.0,-0.6956825506034865,0.2816506499022726,0.3
147,20.72851438165364,65.18554314496092,200.0,100.0,60.0,1.0,-0.6482283953077891,0.23855404163086613,0.3
148,20.792628517441187,65.37788555232355,200.0,100.0,60.0,1.0,-0.5981105304912162,0.1985863781320435,0.3
149,20.856742653228736,65.57022795968619,200.0,100.0,60.0,1.0,-0.5455349012105492,0.16191189510815962,0.3
150,20.920856789016284,65.76257036704884,200.0,100.0,60.0,1.0,-0.4907175520039378,0.1286812958766106,0.3
151,20.98497092480383,65.95491277441147,200.0,100.0,60.0,1.0,-0.4338837391175583,0.09903113209758097,0.3
152,21.049085060591374,66.14725518177411,200.0,100.0,60.0,1.0,-0.37526700487937453,0.07308324265397836,0.3
153,21.113199196378922,66.33959758913676,200.0,100.0,60.0,1.0,-0.3151082180236213,0.050944252989331584,0.3
154,21.17731333216647,66.53193999649939,200.0,100.0,60.0,1.0,-0.2536545839095083,0.03270513696097077,0.3
155,21.241427467954015,66.72428240386203,200.0,100.0,60.0,1.0,-0.1911586287013726,0.01844084300893467,0.3
156,21.305541603741563,66.91662481122468,200.0,100.0,60.0,1.0,-0.12787716168450655,0.008209986176753947,0.3
157,21.369655739529108,67.10896721858732,200.0,100.0,60.0,1.0,-0.06407021998071286,0.0020546072496636647,0.3
158,21.433769875316656,67.30130962594995,200.0,100.0,60.0,1.0,-1.8369701987210297e-16,0.0,0.3
159,21.433769875316656,67.30130962594995,200.0,100.0,60.0,1.0,0.0,0.0,0.3
160,26.433769875316656,82.30130962594995,200.0,100.0,60.0,1.0,5.0,0.0,0.3
161,26.433769875316656,82.30130962594995,200.0,100.0,60.0,1.0,5.0,0.0,0.3
162,26.497884011104205,82.4936520333126,200.0,100.0,60.0,1.0,5.064070219980713,0.0020546072496636647,0.3
163,26.56199814689175,82.68599444067523,200.0,100.0,60.0,1.0,5.127877161684506,0.008209986176753836,0.3
164,26.626112282679298,82.87833684803788,200.0,100.0,60.0,1.0,5.1911586287013725,0.01844084300893467,0.3
165,26.690226418466843,83.07067925540052,200.0,100.0,60.0,1.0,5.2536545839095075,0.03270513696097055,0.3
166,26.75434055425439,83.26302166276315,200.0,100.0,60.0,1.0,5.315108218023621,0.05094425298933136,0.3
167,26.818454690041936,83.4553640701258,200.0,100.0,60.0,1.0,5.375267004879374,0.07308324265397825,0.3
168,26.882568825829484,83.64770647748844,200.0,100.0,60.0,1.0,5.433883739117558,0.09903113209758085,0.3
169,26.946682961617032,83.84004888485107,200.0,100.0,60.0,1.0,5.490717552003938,0.1286812958766106,0.3
170,27.010797097404577,84.03239129221372,200.0,100.0,60.0,1.0,5.545534901210549,0.1619118951081593,0.3
171,27.074911233192125,84.22473369957636,200.0,100.0,60.0,1.0,5.5981105304912155,0.19858637813204327,0.3
172,27.13902536897967,84.41707610693899,200.0,100.0,60.0,1.0,5.648228395307789,0.23855404163086558,0.3
173,27.20313950476722,84.60941851430164,200.0,100.0,60.0,1.0,5.695682550603486,0.2816506499022724,0.3
174,27.267253640554763,84.80176092166428,200.0,100.0,60.0,1.0,5.7402779970753155,0.3276991097386832,0.3
175,27.33136777634231,84.99410332902693,200.0,100.0,60.0,1.0,5.7818314824680295,0.3765101981412665,0.3
176,27.39548191212986,85.18644573638956,200.0,100.0,60.0,1.0,5.820172254596956,0.42788333987783034,0.3
177,27.459596047917405,85.3787881437522,200.0,100.0,60.0,1.0,5.855142763005346,0.48160743168947495,0.3
178,27.523710183704953,85.57113055111485,200.0,100.0,60.0,1.0,5.886599306373,0.5374617097591646,0.3
179,27.587824319492498,85.76347295847748,200.0,100.0,60.0,1.0,5.914412623015813,0.595216656877606,0.3
180,27.651938455280046,85.95581536584012,200.0,100.0,60.0,1.0,5.938468422049761,0.6546349455786922,0.3
181,27.71605259106759,86.14815777320277,200.0,100.0,60.0,1.0,5.95866785303666,0.7154724133689674,0.3
182,27.78016672685514,86.3405001805654,200.0,100.0,60.0,1.0,5.9749279121818235,0.7774790660436857,0.3
183,27.844280862642687,86.53284258792804,200.0,100.0,60.0,1.0,5.98718178341445,0.8404001049666208,0.3
184,27.908394998430232,86.72518499529069,200.0,100.0,60.0,1.0,5.995379112949198,0.9039769740923181,0.3
185,27.97250913421778,86.91752740265332,200.0,100.0,60.0,1.0,5.999486216200688,0.9679484224283448,0.3
186,28.036623270005325,87.10986981001597,200.0,100.0,60.0,1.0,5.999486216200688,1.032051577571655,0.3
187,28.100737405792874,87.30221221737861,200.0,100.0,60.0,1.0,5.995379112949198,1.0960230259076815,0.3
188,28.16485154158042,87.49455462474124,200.0,100.0,60.0,1.0,5.98718178341445,1.159599895033379,0.3
189,28.228965677367967,87.68689703210389,200.0,100.0,60.0,1.0,5.9749279121818235,1.2225209339563143,0.3
190,28.293079813155515,87.87923943946653,200.0,100.0,60.0,1.0,5.95866785303666,1.2845275866310324,0.3
191,28.35719394894306,88.07158184682916,200.0,100.0,60.0,1.0,5.938468422049761,1.3453650544213076,0.3
192,28.421308084730608,88.2639242541918,200.0,100.0,60.0,1.0,5.914412623015813,1.4047833431223937,0.3
193,28.485422220518153,88.45626666155445,200.0,100.0,60.0,1.0,5.886599306373,1.4625382902408353,0.3
194,28.5495363563057,88.64860906891708,200.0,100.0,60.0,1.0,5.855142763005346,1.518392568310525,0.3
195,28.613650492093246,88.84095147627973,200.0,100.0,60.0,1.0,5.820172254596956,1.5721166601221694,0.3
196,28.677764627880794,89.03329388364237,200.0,100.0,60.0,1.0,5.7818314824680295,1.6234898018587334,0.3
197,28.74187876366834,89.225636291005,200.0,100.0,60.0,1.0,5.7402779970753155,1.6723008902613166,0.3
198,28.805992899455887,89.41797869836765,200.0,100.0,60.0,1.0,5.695682550603486,1.7183493500977276,0.3
199,28.870107035243436,89.61032110573029,200.0,100.0,60.0,1.0,5.648228395307789,1.7614459583691342,0.3
200,28.93422117103098,89.80266351309292,200.0,100.0,60.0,1.0,5.598110530491216,1.8014136218679566,0.3
201,28.99833530681853,89.99500592045557,200.0,100.0,60.0,1.0,5.545534901210549,1.8380881048918405,0.3
202,29.062449442606074,90.18734832781821,200.0,100.0,60.0,1.0,5.490717552003938,1.8713187041233894,0.3
203,29.126563578393622,90.37969073518084,200.0,100.0,60.0,1.0,5.433883739117558,1.900968867902419,0.3
204,29.19067771418117,90.57203314254349,200.0,100.0,60.0,1.0,5.375267004879374,1.9269167573460217,0.3
205,29.254791849968715,90.76437554990613,200.0,100.0,60.0,1.0,5.315108218023621,1.9490557470106686,0.3
206,29.318905985756263,90.95671795726878,200.0,100.0,60.0,1.0,5.2536545839095075,1.9672948630390295,0.3
207,29.383020121543808,91.14906036463141,200.0,100.0,60.0,1.0,5.1911586287013725,1.9815591569910653,0.3
208,29.447134257331356,91.34140277199405,200.0,100.0,60.0,1.0,5.1278771616845065,1.991790013823246,0.3
209,29.5112483931189,91.5337451793567,200.0,100.0,60.0,1.0,5.064070219980713,1.9979453927503363,0.3
210,29.57536252890645,91.72608758671933,200.0,100.0,60.0,1.0,5.0,2.0,0.3
211,29.57536252890645,91.72608758671933,200.0,100.0,60.0,1.0,5.0,2.0,0.3
